order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,product_name,category,brand,price,rating,name,email,gender,city,signup_date,item_revenue
I00011975,O00005509,P001343,U006771,1.0,326.01,326.01,2025-09-10 01:28:59.216546,Shipped,,GreenLeaf Just,Home & Kitchen,GreenLeaf,326.01,4.64,Danielle Torres,ytran@example.net,Other,Yvonnehaven,2025-11-05,326.01
I00012551,O00005766,P000733,U002143,2.0,97.69,195.38,2025-06-15 10:17:36.834107,Shipped,672.95,Nimbus Check,Beauty,Nimbus,97.69,4.25,Caroline Perry,denisetownsend@example.com,Other,Karentown,2024-12-27,195.38
I00012552,O00005766,P001256,U002143,1.0,46.57,46.57,2025-06-15 10:17:36.834107,Shipped,672.95,Astra Who,Books,Astra,46.57,2.93,Caroline Perry,denisetownsend@example.com,Other,Karentown,2024-12-27,46.57
I00012553,O00005767,P001227,U002289,1.0,1260.68,1260.68,2025-06-07 12:48:13.822928,Shipped,1260.68,GreenLeaf System,Electronics,GreenLeaf,1260.68,4.44,Pamela Perry,mstevens@example.net,Female,Fritzchester,2024-03-20,1260.68
I00012542,O00005762,P000781,U002429,1.0,94.61,94.61,2024-12-25 13:17:15.407792,Shipped,94.61,Pulse Bad,Pet Supplies,Pulse,94.61,,Denise Dorsey,aaronmorrison@example.org,Other,Solomonberg,2025-05-16,94.61
I00011980,O00005511,P001052,U008784,1.0,196.49,196.49,2025-10-03 13:07:34.967882,Returned,239.53,NeoTech Customer,Clothing,NeoTech,196.49,3.9,James Walker,flee@example.com,Male,North Jason,2024-12-19,196.49
I00012541,O00005761,P001904,U004942,2.0,215.5,431.0,2024-05-24 05:19:11.155996,Completed,,Everest Become,Clothing,Everest,215.5,4.14,Jason Harrell,grasmussen@example.com,Male,Henryberg,2025-10-18,431.0
I00012533,O00005758,P001546,U001336,1.0,100.3,100.3,2024-03-26 20:54:39.443137,Cancelled,177.28,Nimbus Head,Toys,Nimbus,100.3,3.9,Kathleen Schneider,ariel90@example.net,Female,Lake Jenniferberg,2025-02-23,100.3
I00012527,O00005755,P000124,U001152,1.0,36.32,36.32,2024-11-01 06:06:15.019400,Processing,240.79,Everest Yes,Home & Kitchen,Everest,36.32,2.85,Cynthia Murphy,jalvarez@example.org,Male,Matthewstad,2025-02-06,36.32
I00012528,O00005756,P001501,U000117,1.0,17.28,17.28,2024-12-10 09:50:58.852561,Returned,618.94,Willow Wind,Books,Willow,17.28,,Alyssa Bennett,xpeterson@example.com,Female,Kimberlyshire,2024-03-03,17.28
I00012529,O00005756,P001701,U000117,1.0,513.32,513.32,2024-12-10 09:50:58.852561,Returned,618.94,Willow Executive,Electronics,Willow,513.32,4.66,Alyssa Bennett,xpeterson@example.com,Female,Kimberlyshire,2024-03-03,513.32
I00012530,O00005756,P001204,U000117,1.0,88.34,88.34,2024-12-10 09:50:58.852561,Returned,618.94,NeoTech Plant,Automotive,NeoTech,88.34,3.55,Alyssa Bennett,xpeterson@example.com,Female,Kimberlyshire,2024-03-03,88.34
I00012531,O00005757,P000343,U001206,1.0,75.19,75.19,2025-03-23 17:53:27.023105,Cancelled,87.02,Acme Others,Home & Kitchen,Acme,75.19,4.82,James Wise,,Female,East Katherineville,2024-10-26,75.19
I00012532,O00005757,P000196,U001206,1.0,11.83,11.83,2025-03-23 17:53:27.023105,Cancelled,87.02,Willow Expert,Beauty,Willow,11.83,3.38,James Wise,,Female,East Katherineville,2024-10-26,11.83
I00012534,O00005758,P001842,U001336,1.0,29.1,29.1,2024-03-26 20:54:39.443137,Cancelled,177.28,Orion Kitchen,Books,Orion,29.1,4.12,Kathleen Schneider,ariel90@example.net,Female,Lake Jenniferberg,2025-02-23,29.1
I00012540,O00005761,P001389,U004942,1.0,20.84,20.84,2024-05-24 05:19:11.155996,Completed,,GreenLeaf Sea,Groceries,GreenLeaf,20.84,4.23,Jason Harrell,grasmussen@example.com,Male,Henryberg,2025-10-18,20.84
I00012535,O00005758,P000320,U001336,1.0,47.88,47.88,2024-03-26 20:54:39.443137,Cancelled,177.28,Zenith Religious,Clothing,Zenith,47.88,2.64,Kathleen Schneider,ariel90@example.net,Female,Lake Jenniferberg,2025-02-23,47.88
I00012536,O00005759,P000161,U006609,3.0,701.36,2104.08,2025-06-05 08:59:48.388442,Cancelled,2104.08,NeoTech Weight,Electronics,NeoTech,701.36,3.42,James Knight,jgiles@example.net,Female,East Rileyville,2025-03-06,2104.08
I00011981,O00005512,P000492,U009495,1.0,36.16,36.16,2024-07-24 23:59:41.995206,Completed,36.16,Nimbus Who,Books,Nimbus,36.16,4.07,Gary Martin,john81@example.com,Male,East Carlstad,2024-08-21,36.16
I00012537,O00005760,P001610,U007777,1.0,77.46,77.46,2025-01-18 11:50:00.827287,Cancelled,477.04,Everest Republican,Pet Supplies,Everest,77.46,3.28,Thomas Castro,michael61@example.org,Male,Port Theresa,2025-09-05,77.46
I00012538,O00005760,P000478,U007777,2.0,199.79,399.58,2025-01-18 11:50:00.827287,Cancelled,477.04,Zenith Within,Clothing,Zenith,199.79,2.66,Thomas Castro,michael61@example.org,Male,Port Theresa,2025-09-05,399.58
I00012539,O00005761,P000194,U004942,2.0,59.65,119.3,2024-05-24 05:19:11.155996,Completed,,Nimbus Consider,Toys,Nimbus,59.65,,Jason Harrell,grasmussen@example.com,Male,Henryberg,2025-10-18,119.3
I00011974,O00005509,P001993,U006771,1.0,68.6,68.6,2025-09-10 01:28:59.216546,Shipped,,Zenith Rise,Nan,Zenith,68.6,3.75,Danielle Torres,ytran@example.net,Other,Yvonnehaven,2025-11-05,68.6
I00012555,O00005768,P001344,U006862,3.0,103.47,310.41,2025-03-20 20:42:33.593950,Returned,350.01,Orion Second,Pet Supplies,Orion,103.47,2.72,Thomas Chen,janderson@example.net,Female,East Jennifer,2024-11-03,310.40999999999997
I00012525,O00005754,P001209,U004737,1.0,8.24,8.24,2024-08-14 23:06:01.673781,Cancelled,8.24,Willow Radio,Pet Supplies,Willow,8.24,3.27,Jessica Payne,priscillafritz@example.org,Male,Vincentport,2025-02-13,8.24
I00011973,O00005508,P001688,U006566,2.0,59.25,118.5,2024-07-12 18:40:37.117925,Cancelled,1218.64,Zenith Mr,Sports,Zenith,59.25,4.51,Christina Hamilton,gregorycarrillo@example.net,Female,Michaelmouth,2025-09-05,118.5
I00012572,O00005775,P000545,U009276,1.0,55.49,55.49,2024-04-08 23:14:20.563849,Returned,1687.99,Pulse Understand,Sports,Pulse,55.49,,Tamara Cobb,suzannestewart@example.com,Male,Robinshire,2024-01-06,55.49
I00012573,O00005775,P000932,U009276,1.0,96.95,96.95,2024-04-08 23:14:20.563849,Returned,1687.99,Astra Last,Pet Supplies,Astra,96.95,3.26,Tamara Cobb,suzannestewart@example.com,Male,Robinshire,2024-01-06,96.95
I00012574,O00005776,P000650,U006673,1.0,235.46,235.46,2024-02-03 21:49:57.314871,Returned,2975.45,Everest Parent,Sports,Everest,235.46,4.24,Amy Silva,kayla34@example.net,Female,Shellyfort,2025-07-07,235.46
I00012575,O00005776,P000273,U006673,3.0,913.33,2739.99,2024-02-03 21:49:57.314871,Returned,2975.45,Willow Seem,Automotive,Willow,913.33,2.55,Amy Silva,kayla34@example.net,Female,Shellyfort,2025-07-07,2739.9900000000002
I00012576,O00005777,P000333,U001694,3.0,32.42,97.26,2024-07-24 10:46:28.369137,Shipped,97.26,GreenLeaf Reflect,Books,GreenLeaf,32.42,2.97,Brian Rice,jillwilkerson@example.com,Female,South Michael,2025-09-20,97.26
I00012577,O00005778,P000229,U001870,3.0,5.59,16.77,2025-02-04 07:34:09.778155,Returned,300.82,Acme Run,,Acme,5.59,2.52,Stephen Palmer,heidihaas@example.net,Male,Aguirreton,2024-03-22,16.77
I00012578,O00005778,P000944,U001870,1.0,20.32,20.32,2025-02-04 07:34:09.778155,Returned,300.82,GreenLeaf Cut,Clothing,GreenLeaf,20.32,4.3,Stephen Palmer,heidihaas@example.net,Male,Aguirreton,2024-03-22,20.32
I00011969,O00005508,P000798,U006566,1.0,26.15,26.15,2024-07-12 18:40:37.117925,Cancelled,1218.64,Solace Discover,Groceries,Solace,26.15,2.8,Christina Hamilton,gregorycarrillo@example.net,Female,Michaelmouth,2025-09-05,26.15
I00012579,O00005778,P001142,U001870,2.0,114.57,229.14,2025-02-04 07:34:09.778155,Returned,300.82,Nimbus Last,Home & Kitchen,Nimbus,,4.33,Stephen Palmer,heidihaas@example.net,Male,Aguirreton,2024-03-22,229.14
I00011968,O00005507,P000084,U003125,1.0,4.51,4.51,2024-01-13 20:03:21.483198,Returned,4.51,Orion Firm,Groceries,Orion,4.51,4.44,Carol Gonzalez,escobarjennifer@example.com,Male,Hudsonton,2025-06-24,4.51
I00011967,O00005506,P000210,U008645,2.0,253.94,507.88,2025-11-01 20:23:22.297257,Returned,990.32,Nimbus Little,Toys,Nimbus,253.94,4.19,Michael Thompson,ramirezjennifer@example.net,Male,West Williamside,2025-03-07,507.88
I00012580,O00005778,P001331,U001870,1.0,34.59,34.59,2025-02-04 07:34:09.778155,Returned,300.82,Harbor Professor,Groceries,Harbor,34.59,,Stephen Palmer,heidihaas@example.net,Male,Aguirreton,2024-03-22,34.59
I00012581,O00005779,P000975,U006610,1.0,19.41,19.41,2025-11-05 02:18:09.174285,Returned,19.41,Nimbus Market,Pet Supplies,Nimbus,19.41,4.48,Bailey Ray,gabrielle50@example.org,,East Victoria,2025-04-30,19.41
I00012582,O00005780,P001868,U004735,3.0,299.8,899.4,2025-04-09 21:53:25.839824,Processing,1097.4,Nimbus Foot,Sports,Nimbus,299.8,4.4,Natasha Taylor,ugray@example.net,Male,Port Kellymouth,2025-10-31,899.4000000000001
I00012583,O00005780,P000005,U004735,1.0,198.0,198.0,2025-04-09 21:53:25.839824,Processing,1097.4,Astra Capital,Home & Kitchen,Astra,198.0,3.97,Natasha Taylor,ugray@example.net,Male,Port Kellymouth,2025-10-31,198.0
I00012571,O00005775,P000303,U009276,1.0,1535.55,1535.55,2024-04-08 23:14:20.563849,Returned,1687.99,Willow Note,Electronics,Willow,1535.55,4.2,Tamara Cobb,suzannestewart@example.com,Male,Robinshire,2024-01-06,1535.55
I00012570,O00005774,P001472,U000707,1.0,40.71,40.71,2025-08-12 15:05:00.860844,Processing,40.71,Zenith Rate,Toys,Zenith,40.71,3.53,Victoria Glover,carrilloangela@example.org,Female,Lake Brentmouth,2024-11-28,40.71
I00012569,O00005773,P000211,U000631,2.0,104.68,209.36,2025-08-21 06:33:36.123993,Cancelled,505.25,Acme Performance,Toys,Acme,104.68,4.68,Emily Rodriguez,tina63@example.net,,South Daniel,2024-05-06,209.36
I00011972,O00005508,P000842,U006566,1.0,239.55,239.55,2024-07-12 18:40:37.117925,Cancelled,1218.64,NeoTech Who,Home & Kitchen,NeoTech,239.55,3.9,Christina Hamilton,gregorycarrillo@example.net,Female,Michaelmouth,2025-09-05,239.55
I00012556,O00005769,P000128,U006696,1.0,55.25,55.25,2024-08-24 20:05:52.131409,Completed,55.25,Everest Smile,Clothing,Everest,55.25,4.74,Amy Lopez,buchananwilliam@example.org,Male,Ericmouth,2025-06-01,55.25
I00012557,O00005770,P000193,U009115,3.0,794.73,2384.19,2024-06-22 08:46:12.724783,Cancelled,2545.48,Everest Nearly,Automotive,Everest,794.73,4.21,Douglas Thomas,mmedina@example.org,Other,Hartberg,2025-01-11,2384.19
I00012558,O00005770,P000520,U009115,1.0,161.29,161.29,2024-06-22 08:46:12.724783,Cancelled,2545.48,Acme Appear,Beauty,Acme,161.29,2.57,Douglas Thomas,mmedina@example.org,Other,Hartberg,2025-01-11,161.29
I00012559,O00005771,P001736,U005529,1.0,5.66,5.66,2024-01-29 23:03:22.597509,Shipped,5.66,GreenLeaf Reach,Groceries,GreenLeaf,5.66,2.7,Christopher Peters,browncharles@example.net,Other,Bassshire,2025-08-28,5.66
I00012560,O00005772,P000147,U003188,2.0,52.33,104.66,2025-04-04 00:47:51.503960,,1956.18,NeoTech Beat,Toys,NeoTech,52.33,4.29,Bryan Mitchell,patricia94@example.net,Other,Ashleychester,2024-01-12,104.66
I00012561,O00005772,P000540,U003188,1.0,337.8,337.8,2025-04-04 00:47:51.503960,,1956.18,Zenith Foreign,Automotive,Zenith,337.8,3.08,Bryan Mitchell,patricia94@example.net,Other,Ashleychester,2024-01-12,337.8
I00012562,O00005772,P001130,U003188,1.0,98.52,98.52,2025-04-04 00:47:51.503960,,1956.18,Orion Writer,Beauty,Orion,98.52,4.8,Bryan Mitchell,patricia94@example.net,Other,Ashleychester,2024-01-12,98.52
I00012568,O00005773,P001161,U000631,1.0,12.66,12.66,2025-08-21 06:33:36.123993,Cancelled,505.25,Willow Stuff,,Willow,12.66,3.63,Emily Rodriguez,tina63@example.net,,South Daniel,2024-05-06,12.66
I00012563,O00005772,P000448,U003188,1.0,66.33,66.33,2025-04-04 00:47:51.503960,,1956.18,Zenith Stop,Pet Supplies,Zenith,66.33,2.57,Bryan Mitchell,patricia94@example.net,Other,Ashleychester,2024-01-12,66.33
I00012564,O00005772,P001698,U003188,2.0,142.7,285.4,2025-04-04 00:47:51.503960,,1956.18,GreenLeaf Day,Clothing,GreenLeaf,142.7,4.17,Bryan Mitchell,patricia94@example.net,Other,Ashleychester,2024-01-12,285.4
I00011971,O00005508,P000146,U006566,1.0,15.85,15.85,2024-07-12 18:40:37.117925,Cancelled,1218.64,Astra Policy,Toys,Astra,15.85,2.53,Christina Hamilton,gregorycarrillo@example.net,Female,Michaelmouth,2025-09-05,15.85
I00012565,O00005772,P000307,U003188,3.0,354.49,1063.47,2025-04-04 00:47:51.503960,,1956.18,GreenLeaf Note,Home & Kitchen,GreenLeaf,354.49,4.2,Bryan Mitchell,patricia94@example.net,Other,Ashleychester,2024-01-12,1063.47
I00011970,O00005508,P001521,U006566,1.0,818.59,818.59,2024-07-12 18:40:37.117925,Cancelled,1218.64,Acme Likely,Automotive,Acme,818.59,4.61,Christina Hamilton,gregorycarrillo@example.net,Female,Michaelmouth,2025-09-05,818.59
I00012566,O00005773,P001550,U000631,1.0,19.19,19.19,2025-08-21 06:33:36.123993,Cancelled,505.25,Zenith Case,Books,Zenith,19.19,3.92,Emily Rodriguez,tina63@example.net,,South Daniel,2024-05-06,19.19
I00012526,O00005755,P000699,U001152,1.0,204.47,204.47,2024-11-01 06:06:15.019400,Processing,240.79,Nimbus Politics,Home & Kitchen,Nimbus,204.47,4.81,Cynthia Murphy,jalvarez@example.org,Male,Matthewstad,2025-02-06,204.47
I00012524,O00005753,P000506,U003650,2.0,75.86,151.72,2025-05-18 01:08:19.888517,Shipped,151.72,Harbor West,Sports,Harbor,75.86,4.68,Jeffrey Carey,jordanbrian@example.org,Female,Ericborough,2025-08-20,151.72
I00012468,O00005727,P000969,U003353,1.0,12.65,12.65,2025-03-11 18:25:16.217116,Completed,291.14,Astra A,Toys,Astra,12.65,2.74,Jane Kennedy,solson@example.com,Male,Bakershire,2024-05-03,12.65
I00012493,O00005738,P000765,U009127,1.0,114.03,114.03,2025-10-29 13:55:46.589886,Processing,114.03,Everest Show,Toys,Everest,114.03,3.35,Jasmine Robinson,gainesmackenzie@example.org,Male,South Shelby,2025-01-05,114.03
I00012478,O00005731,P000443,U006871,3.0,61.6,184.8,2024-08-23 12:04:38.637476,Shipped,1188.26,Astra Great,Sports,Astra,61.6,4.87,Melissa Jones,alexandersims@example.com,Male,Lake Elizabeth,2025-07-20,184.8
I00012479,O00005731,P000490,U006871,1.0,,203.83,2024-08-23 12:04:38.637476,Shipped,1188.26,Nimbus Give,Sports,Nimbus,203.83,4.12,Melissa Jones,alexandersims@example.com,Male,Lake Elizabeth,2025-07-20,
I00012480,O00005731,P001786,U006871,1.0,48.62,48.62,2024-08-23 12:04:38.637476,Shipped,1188.26,Astra Expect,Sports,Astra,48.62,4.88,Melissa Jones,alexandersims@example.com,Male,Lake Elizabeth,2025-07-20,48.62
I00012481,O00005731,P001721,U006871,2.0,343.28,686.56,2024-08-23 12:04:38.637476,Shipped,1188.26,Everest Investment,Home & Kitchen,Everest,343.28,3.57,Melissa Jones,alexandersims@example.com,Male,Lake Elizabeth,2025-07-20,686.56
I00012482,O00005732,P001971,U008499,1.0,22.59,22.59,2024-11-10 16:04:58.406610,Processing,593.84,Everest Source,Groceries,Everest,22.59,4.03,Shannon Zimmerman,katherinejohnson@example.net,Male,Derrickland,2024-10-16,22.59
I00012483,O00005732,P000638,U008499,1.0,76.4,76.4,2024-11-10 16:04:58.406610,Processing,593.84,Everest Beautiful,Toys,Everest,76.4,3.45,Shannon Zimmerman,katherinejohnson@example.net,Male,Derrickland,2024-10-16,76.4
I00012484,O00005732,P001977,U008499,1.0,250.41,250.41,2024-11-10 16:04:58.406610,Processing,593.84,Solace Leave,Home & Kitchen,Solace,250.41,3.3,Shannon Zimmerman,katherinejohnson@example.net,Male,Derrickland,2024-10-16,250.41
I00012485,O00005732,P000123,U008499,1.0,244.44,244.44,2024-11-10 16:04:58.406610,Processing,593.84,Solace Everyone,Clothing,Solace,244.44,3.38,Shannon Zimmerman,katherinejohnson@example.net,Male,Derrickland,2024-10-16,244.44
I00012486,O00005733,P000900,U000889,1.0,21.1,21.1,2025-05-19 20:19:41.449368,Completed,21.1,Pulse Real,Groceries,Pulse,21.1,3.35,Patrick Eaton,crystalguzman@example.org,Other,East Janet,2024-05-23,21.1
I00011991,O00005516,P001908,U004031,1.0,51.78,51.78,2025-03-12 09:59:18.947688,Returned,461.02,Nimbus Whose,Clothing,Nimbus,51.78,3.81,Melinda Coleman,daniel30@example.net,Male,West Samanthaton,2024-01-17,51.78
I00012487,O00005734,P001032,U008549,2.0,183.58,367.16,2024-05-02 15:17:18.525451,Cancelled,441.77,GreenLeaf About,Home & Kitchen,GreenLeaf,183.58,4.81,Sean Guerra,amy87@example.org,,,2024-04-29,367.16
I00011990,O00005516,P001213,U004031,1.0,12.47,12.47,2025-03-12 09:59:18.947688,Returned,461.02,Nimbus Enough,Sports,Nimbus,12.47,4.8,Melinda Coleman,daniel30@example.net,Male,West Samanthaton,2024-01-17,12.47
I00012489,O00005735,P000353,U008236,1.0,83.19,83.19,2025-10-26 08:09:21.514490,Completed,152.26,Zenith Thought,Toys,Zenith,83.19,4.47,Patricia Thompson,jamesponce@example.org,Male,Smithchester,2024-11-02,83.19
I00012490,O00005735,P000091,U008236,1.0,,69.07,2025-10-26 08:09:21.514490,Completed,152.26,Orion Involve,Books,Orion,69.07,3.44,Patricia Thompson,jamesponce@example.org,Male,Smithchester,2024-11-02,
I00012491,O00005736,P001809,U004520,2.0,131.75,263.5,2024-06-16 20:41:33.235749,Returned,263.5,Zenith Board,Home & Kitchen,Zenith,131.75,2.77,Denise Long,yclark@example.org,Male,,2025-05-02,263.5
I00012477,O00005731,P000537,U006871,1.0,64.45,64.45,2024-08-23 12:04:38.637476,Shipped,1188.26,Willow Use,Automotive,Willow,64.45,3.1,Melissa Jones,alexandersims@example.com,Male,Lake Elizabeth,2025-07-20,64.45
I00011992,O00005516,P000790,U004031,1.0,359.12,359.12,2025-03-12 09:59:18.947688,Returned,461.02,Acme Whether,Automotive,Acme,359.12,3.06,Melinda Coleman,daniel30@example.net,Male,West Samanthaton,2024-01-17,359.12
I00011993,O00005517,P001579,U001593,1.0,124.87,124.87,2024-06-03 11:51:54.526408,Returned,124.87,Willow Know,Automotive,Willow,124.87,3.25,Daniel Carey,danieldaniel@example.com,,Port Robert,2024-07-19,124.87
I00012471,O00005728,P001088,U005220,1.0,58.95,58.95,2024-01-26 22:53:24.775907,Shipped,568.66,Everest Church,Beauty,Everest,58.95,2.6,Richard Hopkins,deborah86@example.org,Female,Rachelview,2024-12-18,58.95
I00012469,O00005727,P000505,U003353,1.0,42.15,42.15,2025-03-11 18:25:16.217116,Completed,291.14,Solace Future,Books,Solace,42.15,3.71,Jane Kennedy,solson@example.com,Male,Bakershire,2024-05-03,42.15
I00012001,O00005522,P001254,U001404,2.0,71.59,143.18,2024-08-08 16:25:19.528805,Processing,156.31,Nimbus Job,Toys,Nimbus,71.59,3.67,Lauren Price,michael07@example.com,Female,Blankenshipland,2024-11-05,143.18
I00012000,O00005522,P000118,U001404,1.0,13.13,13.13,2024-08-08 16:25:19.528805,Processing,156.31,NeoTech Professor,Groceries,NeoTech,13.13,2.81,Lauren Price,michael07@example.com,Female,Blankenshipland,2024-11-05,13.13
I00012470,O00005727,P001006,U003353,2.0,118.17,236.34,2025-03-11 18:25:16.217116,Completed,291.14,Zenith Member,Beauty,Zenith,118.17,3.82,Jane Kennedy,solson@example.com,Male,Bakershire,2024-05-03,236.34
I00011999,O00005521,P000704,U000034,1.0,194.49,194.49,2025-01-13 17:41:24.387316,Cancelled,194.49,NeoTech Girl,Home & Kitchen,NeoTech,194.49,4.66,Gregory Gutierrez,jillcook@example.com,Other,West Erik,2025-07-01,194.49
I00011998,O00005520,P001991,U008838,3.0,178.96,536.88,2025-07-19 10:50:30.762334,Returned,1608.26,Nimbus Military,Sports,Nimbus,178.96,3.57,Juan Ochoa,gwashington@example.com,Female,West Omar,2025-06-17,536.88
I00012472,O00005728,P000676,U005220,1.0,21.12,21.12,2024-01-26 22:53:24.775907,Shipped,568.66,Acme Push,Beauty,Acme,21.12,2.85,Richard Hopkins,deborah86@example.org,Female,Rachelview,2024-12-18,21.12
I00011994,O00005518,P000774,U009184,1.0,20.4,20.4,2025-01-23 03:27:56.681055,Shipped,20.4,Harbor Think,Clothing,Harbor,20.4,4.69,Sarah Garcia,peterjohnson@example.com,Male,West Jessicaview,2024-10-18,20.4
I00011997,O00005520,P001339,U008838,2.0,535.69,1071.38,2025-07-19 10:50:30.762334,Returned,1608.26,Orion Break,Automotive,Orion,535.69,2.63,Juan Ochoa,gwashington@example.com,Female,West Omar,2025-06-17,1071.38
I00012473,O00005728,P001234,U005220,1.0,488.59,488.59,2024-01-26 22:53:24.775907,Shipped,568.66,Nimbus Morning,Sports,Nimbus,488.59,3.68,Richard Hopkins,deborah86@example.org,Female,Rachelview,2024-12-18,488.59
I00011996,O00005519,P000074,U005465,2.0,40.24,80.48,2024-12-18 22:50:11.879054,,159.73,,Toys,Willow,40.24,4.52,John Patterson,nhernandez@example.com,Other,Estradahaven,2024-03-31,80.48
I00012474,O00005729,P000090,U002809,1.0,3.69,3.69,2024-09-13 18:43:08.503347,Shipped,3.69,Pulse Arm,Groceries,Pulse,3.69,2.87,Kimberly Johnson,jessicaward@example.org,Male,West Christinashire,2024-03-15,3.69
I00011995,O00005519,P001405,U005465,1.0,79.25,79.25,2024-12-18 22:50:11.879054,,159.73,Solace Strong,Toys,Solace,79.25,2.64,John Patterson,nhernandez@example.com,Other,Estradahaven,2024-03-31,79.25
I00012475,O00005730,P000892,U008553,3.0,67.1,201.3,2025-02-03 05:30:43.751667,Returned,359.25,GreenLeaf Measure,Toys,GreenLeaf,67.1,4.86,Brian Davis,thomas29@example.net,Male,Teresaberg,2024-12-02,201.29999999999998
I00012492,O00005737,P001892,U007482,1.0,1287.95,1287.95,2024-12-13 23:07:27.429748,Processing,1287.95,Willow Need,Electronics,Willow,1287.95,4.71,Heather Wade,garcialinda@example.org,Male,Jamesfurt,2024-05-03,1287.95
I00012494,O00005739,P001878,U002325,1.0,212.46,212.46,2025-07-10 06:43:08.048083,Returned,212.46,Pulse Computer,Home & Kitchen,Pulse,212.46,,Vincent Garcia,heatherdavis@example.org,,South Lindsayfort,2025-04-05,212.46
I00012523,O00005752,P000345,U002706,1.0,62.17,62.17,2024-02-19 08:21:28.718091,Processing,140.04,Solace Official,Books,Solace,62.17,2.74,Katrina Ramos,czamora@example.net,Other,Taylorborough,2024-01-24,62.17
